county,year,month,season,total_rainfall,mean_temp,max_temp,min_temp,mean_humidity,mean_solar,mean_wind,dry_days,obs_count,temp_range,drought_flag,is_long_rains,is_short_rains,spi_3
Migori,2023,3,MAM,233.82999999999998,21.60451612903226,26.73677419354839,17.69709677419355,79.47225806451613,20.120645161290323,1.5138709677419355,6,31,9.039677419354838,0,1,0,0.35552746719145145
Migori,2023,4,MAM,318.05,21.43,26.454666666666665,17.444000000000003,82.85,20.362000000000002,1.498,2,30,9.010666666666662,0,1,0,0.8246585180578159
Migori,2023,5,MAM,257.37,21.315806451612904,26.640967741935484,16.714193548387097,79.67806451612903,22.153548387096773,1.9783870967741934,12,31,9.926774193548386,0,1,0,-0.28490272427370295
Migori,2023,6,DS2,72.47,21.05666666666667,26.205666666666666,16.456,77.40466666666666,19.125999999999998,1.8306666666666667,13,30,9.749666666666666,0,0,0,-1.1217516082655579
Migori,2023,7,DS2,14.950000000000001,20.919354838709676,27.153548387096773,15.30258064516129,70.4241935483871,20.49483870967742,2.0806451612903225,27,31,11.850967741935483,1,0,0,-0.7893266531758019
Migori,2023,8,DS2,37.370000000000005,23.291290322580643,30.22741935483871,17.122258064516128,60.36645161290322,20.086451612903225,2.3767741935483873,23,31,13.105161290322581,1,0,0,-0.1457873376222409
Migori,2023,9,DS2,161.47,22.869333333333334,28.888666666666666,17.761000000000003,70.10766666666667,22.189666666666668,1.9043333333333334,12,30,11.127666666666663,0,0,0,1.142992943182431
Migori,2023,10,OND,84.49000000000001,24.019354838709678,31.418387096774193,17.641612903225806,64.62,23.0258064516129,2.035483870967742,20,31,13.776774193548388,1,0,1,-0.15888253236698405
Migori,2023,11,OND,316.94,22.449,28.750333333333334,17.525333333333332,75.34666666666666,18.740666666666666,1.796,5,30,11.225000000000001,0,0,1,1.0919971383892964
Migori,2023,12,OND,226.91,21.97451612903226,26.75225806451613,18.06967741935484,80.85516129032257,20.173870967741934,1.3148387096774192,6,31,8.682580645161291,0,0,1,0.14899838598529827
Mombasa,2000,1,DS1,2.77,28.146451612903224,35.681612903225805,23.348709677419357,65.49806451612903,23.82967741935484,3.5125806451612904,30,31,12.332903225806447,1,0,0,
Mombasa,2000,2,DS1,0.99,28.235517241379313,35.866206896551724,23.395517241379313,63.78103448275861,24.7048275862069,3.1903448275862067,29,29,12.47068965517241,1,0,0,-0.7071067811865476
Mombasa,2000,3,MAM,88.87,28.020967741935483,33.8783870967742,24.304193548387094,70.68967741935484,22.23483870967742,2.3751612903225805,19,31,9.574193548387104,1,1,0,1.1545192793250385
Mombasa,2000,4,MAM,102.92,27.012666666666668,31.788666666666664,23.844,76.08633333333334,20.085666666666665,3.0023333333333335,11,30,7.944666666666663,0,1,0,0.6998307871925563
Mombasa,2000,5,MAM,195.18,24.674838709677417,28.728064516129034,21.9741935483871,82.22129032258064,17.705483870967743,3.4861290322580643,13,31,6.7538709677419355,0,1,0,1.1461256732688518
Mombasa,2000,6,DS2,122.69,23.691333333333333,27.756333333333334,21.109666666666666,79.99466666666667,15.391333333333334,3.9193333333333333,13,30,6.646666666666668,0,0,0,-0.3617725053169081
Mombasa,2000,7,DS2,38.39,23.58967741935484,28.35,20.50774193548387,74.09129032258065,16.732903225806453,4.2783870967741935,20,31,7.84225806451613,1,0,0,-1.0241399148064216
Mombasa,2000,8,DS2,37.78,23.87258064516129,28.91290322580645,20.595161290322583,73.11774193548388,19.65290322580645,4.266774193548388,18,31,8.317741935483866,1,0,0,-0.5835829151670157
Mombasa,2000,9,DS2,72.33,24.327333333333335,29.617666666666665,20.672,72.89533333333334,21.288999999999998,3.7096666666666667,21,30,8.945666666666664,1,0,0,1.1545631694665106
Mombasa,2000,10,OND,26.24,25.77258064516129,31.73709677419355,21.705483870967743,70.58645161290322,22.71548387096774,3.376451612903226,24,31,10.031612903225806,1,0,1,-0.8009774777000082
Mombasa,2000,11,OND,83.55,26.745,32.18233333333333,23.044666666666668,74.787,22.374000000000002,2.295666666666667,12,30,9.137666666666664,0,0,1,0.7521275355093543
Mombasa,2000,12,OND,84.89999999999999,26.93516129032258,32.152580645161294,23.338387096774195,76.74225806451612,22.497096774193547,2.4393548387096775,12,31,8.814193548387099,0,0,1,0.5973915537093066
Mombasa,2001,1,DS1,30.35,27.509354838709676,33.994193548387095,23.32903225806452,70.66612903225807,21.146129032258063,2.744516129032258,18,31,10.665161290322576,1,0,0,-1.1544287441391858
Mombasa,2001,2,DS1,3.27,28.476785714285715,35.83642857142858,23.97142857142857,64.84535714285714,24.044999999999998,2.8200000000000003,28,28,11.865000000000006,1,0,0,-0.871530201992516
Mombasa,2001,3,MAM,51.08,28.153548387096773,33.90451612903226,24.39741935483871,69.60193548387096,22.654838709677417,2.3509677419354835,21,31,9.507096774193549,1,1,0,0.9529299516321019
Mombasa,2001,4,MAM,61.6,27.254,32.120333333333335,23.955333333333332,75.57866666666668,19.836000000000002,2.9373333333333336,8,30,8.165000000000003,0,1,0,0.7382223260087536
Mombasa,2001,5,MAM,134.75,26.266129032258064,30.717741935483872,23.38516129032258,77.67709677419354,17.24741935483871,3.829354838709677,6,31,7.332580645161293,0,1,0,1.1469840662479074
Mombasa,2001,6,DS2,122.63,24.170333333333335,28.483333333333334,21.38,77.43966666666667,15.606333333333334,4.138,11,30,7.103333333333335,0,0,0,0.4158418785324917
