county,year,month,season,total_rainfall,mean_temp,max_temp,min_temp,mean_humidity,mean_solar,mean_wind,dry_days,obs_count,temp_range,drought_flag,is_long_rains,is_short_rains,spi_3,overall_cpi,yoy_inflation,ipc_phase,ipc_phase_label,has_humanitarian
Elgeyo Marakwet,2011,10,OND,144.84,19.64258064516129,25.64516129032258,14.858064516129032,73.04645161290323,21.921612903225807,1.0103225806451612,9,31,10.787096774193548,0,0,1,0.8845290125109028,,,1,Minimal,False
Elgeyo Marakwet,2011,11,OND,198.87,18.232666666666667,23.011333333333333,14.54,82.71733333333333,18.897,0.93,3,30,8.471333333333334,0,0,1,1.010396663130699,,,1,Minimal,False
Elgeyo Marakwet,2011,12,OND,34.52,18.174516129032256,24.50064516129032,12.68,73.31064516129032,22.405483870967743,1.1212903225806452,27,31,11.820645161290322,1,0,1,-1.0930024010016806,,,1,Minimal,False
Elgeyo Marakwet,2012,1,DS1,2.02,19.738709677419354,28.431290322580644,11.660967741935483,51.46354838709677,26.1,1.4187096774193548,31,31,16.770322580645157,1,0,0,-0.7244515066586364,,,1,Minimal,False
Elgeyo Marakwet,2012,2,DS1,14.78,20.997241379310346,29.309310344827587,13.54103448275862,49.443103448275856,25.49310344827586,1.7148275862068965,24,29,15.768275862068966,1,0,0,-0.1420913075839778,,,1,Minimal,False
Elgeyo Marakwet,2012,3,MAM,22.17,22.19903225806452,30.70483870967742,14.577096774193548,47.3941935483871,25.365483870967743,1.6558064516129032,25,31,16.127741935483876,1,1,0,0.9005684446701745,,,1,Minimal,False
Elgeyo Marakwet,2012,4,MAM,183.6,20.357000000000003,26.384,15.863666666666663,70.85300000000001,19.632,1.0596666666666663,2,30,10.520333333333337,0,1,0,1.1538342252547265,,,1,Minimal,False
Elgeyo Marakwet,2012,5,MAM,166.56,19.22451612903226,23.82967741935484,14.932258064516128,79.35516129032258,21.460967741935484,0.7719354838709678,3,31,8.897419354838712,0,1,0,0.4786183220573173,,,1,Minimal,False
Elgeyo Marakwet,2012,6,DS2,108.06,18.57033333333333,23.13566666666667,14.702333333333334,79.77666666666667,18.52233333333333,0.7496666666666666,9,30,8.433333333333335,0,0,0,-1.127687127066345,,,1,Minimal,False
Elgeyo Marakwet,2012,7,DS2,106.31,18.31451612903226,23.260645161290324,14.289032258064516,81.96096774193548,17.346451612903227,0.775483870967742,6,31,8.971612903225807,0,0,0,-0.6026789306700981,,,1,Minimal,False
Elgeyo Marakwet,2012,8,DS2,173.12,18.20193548387097,22.776129032258066,14.233870967741936,81.33903225806452,19.46677419354839,0.8167741935483871,2,31,8.542258064516126,0,0,0,1.1543956276786336,,,1,Minimal,False
Elgeyo Marakwet,2012,9,DS2,124.05,19.214333333333336,24.197666666666667,14.322,75.21133333333334,22.30633333333333,0.8296666666666667,5,30,9.875666666666666,0,0,0,-0.3017634724230286,,,1,Minimal,False
Elgeyo Marakwet,2012,10,OND,115.51,19.7958064516129,25.56870967741936,14.89483870967742,71.68161290322581,22.30838709677419,1.0080645161290325,4,31,10.673870967741935,0,0,1,-0.7092202581209863,,,1,Minimal,False
Elgeyo Marakwet,2012,11,OND,154.33,19.269,24.754666666666665,14.746,77.09933333333333,22.001666666666665,1.0393333333333332,10,30,10.008666666666665,0,0,1,1.1291206010938837,,,1,Minimal,False
Elgeyo Marakwet,2012,12,OND,91.55,19.286774193548386,25.338064516129037,14.659354838709678,73.82161290322581,20.32161290322581,1.2096774193548387,11,31,10.678709677419356,0,0,1,-0.9126177325473293,,,1,Minimal,False
Elgeyo Marakwet,2013,1,DS1,22.9,20.25193548387097,27.294516129032257,14.078064516129032,63.23258064516129,23.00516129032258,1.373225806451613,26,31,13.216451612903224,1,0,0,-1.0145502806921591,,,1,Minimal,False
Elgeyo Marakwet,2013,2,DS1,2.94,21.662142857142857,29.91321428571429,14.33,51.5175,24.680714285714284,1.63,27,28,15.583214285714286,1,0,0,-0.7785960237949726,,,1,Minimal,False
Elgeyo Marakwet,2013,3,MAM,99.43,22.326451612903227,29.73225806451613,16.14709677419355,58.11870967741935,22.692580645161293,1.525483870967742,15,31,13.58516129032258,0,1,0,1.1323176239906545,,,1,Minimal,False
Elgeyo Marakwet,2013,4,MAM,207.74,19.64633333333333,24.637666666666668,15.794666666666666,79.36999999999999,21.241,0.918,2,30,8.843000000000002,0,1,0,1.0186729043636331,,,1,Minimal,False
Elgeyo Marakwet,2013,5,MAM,98.22,19.664516129032258,24.990645161290324,14.564516129032258,75.26903225806453,22.48483870967742,0.8151612903225807,10,31,10.426129032258066,0,1,0,-0.5869442832112337,,,1,Minimal,False
Elgeyo Marakwet,2013,6,DS2,47.36,19.479666666666667,24.959333333333333,14.533666666666669,73.102,18.294,0.841,13,30,10.425666666666666,0,0,0,-0.8591346314054792,,,1,Minimal,False
Elgeyo Marakwet,2013,7,DS2,92.42,19.159032258064517,24.901935483870968,14.244516129032258,71.95645161290322,19.644516129032255,0.8467741935483871,5,31,10.65741935483871,0,0,0,0.47004736044104,,,1,Minimal,False
Elgeyo Marakwet,2013,8,DS2,176.13,18.320967741935487,23.325161290322583,13.998709677419354,79.92193548387097,19.58935483870968,0.8193548387096774,2,31,9.326451612903227,0,0,0,1.0838951369676448,,,1,Minimal,False
Elgeyo Marakwet,2013,9,DS2,133.15,19.48733333333333,24.604666666666667,14.526666666666667,74.75333333333333,22.326,0.8226666666666667,11,30,10.078,0,0,0,-0.0179168488717152,,,1,Minimal,False
Elgeyo Marakwet,2013,10,OND,100.55,19.866774193548387,25.69225806451613,14.858064516129032,71.08032258064517,22.84225806451613,0.876774193548387,8,31,10.834193548387098,0,0,1,-0.951235059728438,,,1,Minimal,False
Elgeyo Marakwet,2013,11,OND,77.45,19.429666666666662,25.502333333333336,14.862333333333334,73.87666666666668,20.72233333333333,1.222,7,30,10.640000000000002,0,0,1,-0.9386081807687268,,,1,Minimal,False
Elgeyo Marakwet,2013,12,OND,36.01,19.50709677419355,26.19161290322581,14.026774193548386,66.22354838709677,20.46741935483871,1.2519354838709678,21,31,12.164838709677424,1,0,1,-1.0802794566036686,,,1,Minimal,False
Elgeyo Marakwet,2014,1,DS1,3.62,21.116774193548387,29.287096774193547,13.73709677419355,51.83967741935484,24.478387096774195,1.4916129032258063,31,31,15.549999999999995,1,0,0,-0.9567474116300336,,,1,Minimal,False
Elgeyo Marakwet,2014,2,DS1,24.89,21.73,29.051071428571426,15.404642857142855,53.231785714285714,22.02892857142857,1.457857142857143,20,28,13.646428571428569,1,0,0,0.2055747441052983,,,1,Minimal,False
Elgeyo Marakwet,2014,3,MAM,49.7,22.065161290322585,29.903548387096773,15.567096774193548,56.1558064516129,23.352580645161293,1.6412903225806452,23,31,14.336451612903224,1,1,0,1.024600309786359,,,1,Minimal,False
Elgeyo Marakwet,2014,4,MAM,75.8,21.43533333333333,28.400666666666663,15.945666666666666,63.40433333333333,23.11133333333333,1.4276666666666666,17,30,12.455,1,1,0,1.0083383818207323,,,1,Minimal,False
Elgeyo Marakwet,2014,5,MAM,132.03,20.7558064516129,26.87903225806452,15.556774193548389,71.09193548387097,21.111612903225808,0.8974193548387097,3,31,11.322258064516127,0,1,0,1.097752393542966,,,1,Minimal,False
Elgeyo Marakwet,2014,6,DS2,73.78999999999999,20.067,25.726333333333333,14.85,70.87633333333333,20.049,0.8703333333333333,10,30,10.876333333333331,0,0,0,-0.60748278289632,,,1,Minimal,False
Elgeyo Marakwet,2014,7,DS2,122.57,19.434838709677415,25.29774193548387,14.274516129032255,73.00193548387097,18.595161290322583,0.920967741935484,2,31,11.023225806451611,0,0,0,0.4193595657138867,,,1,Minimal,False
Elgeyo Marakwet,2014,8,DS2,147.69,18.26903225806452,23.198387096774194,13.904516129032258,79.77612903225807,19.475806451612904,0.8316129032258065,1,31,9.293870967741936,0,0,0,0.8783986918047211,,,1,Minimal,False
Elgeyo Marakwet,2014,9,DS2,64.85,19.892,25.833666666666662,14.194666666666668,69.953,22.93566666666667,0.8943333333333333,15,30,11.639,0,0,0,-1.1030637021675511,,,1,Minimal,False
Elgeyo Marakwet,2014,10,OND,140.62,20.23322580645161,26.33290322580645,15.330967741935485,71.29645161290323,22.365483870967743,0.9680645161290322,2,31,11.001935483870971,0,0,1,0.4986605687526744,,,1,Minimal,False
Elgeyo Marakwet,2014,11,OND,80.63,19.463,25.497666666666664,14.986666666666668,74.67333333333333,21.289,1.1546666666666667,5,30,10.510999999999996,0,0,1,-0.368629815522895,,,1,Minimal,False
Elgeyo Marakwet,2014,12,OND,27.2,19.715806451612902,26.585483870967742,13.817741935483872,63.94774193548387,22.42258064516129,1.3261290322580646,22,31,12.76774193548387,1,0,1,-0.9801742898915072,,,1,Minimal,False
Elgeyo Marakwet,2015,1,DS1,0.41,20.306774193548385,28.78290322580645,12.605806451612905,43.48451612903226,24.898387096774197,1.4825806451612904,31,31,16.177096774193547,1,0,0,-0.8733960389185872,,,1,Minimal,False
Elgeyo Marakwet,2015,2,DS1,3.0200000000000005,22.603214285714284,31.187142857142856,14.619285714285713,44.74464285714286,25.0175,1.616428571428571,27,28,16.567857142857143,1,0,0,-0.4867471396639645,,,1,Minimal,False
Elgeyo Marakwet,2015,3,MAM,7.49,22.248387096774195,30.63064516129032,14.640967741935484,47.00387096774194,25.51903225806452,1.8267741935483872,27,31,15.989677419354836,1,1,0,1.0752721826834906,,,1,Minimal,False
Elgeyo Marakwet,2015,4,MAM,95.32,21.16733333333333,27.578666666666667,15.997666666666667,66.37033333333333,21.30933333333333,1.182,17,30,11.581,1,1,0,1.153635409050645,,,1,Minimal,False
Elgeyo Marakwet,2015,5,MAM,75.37,20.71483870967742,26.426129032258064,15.781612903225808,70.69967741935484,21.261612903225807,0.9129032258064516,18,31,10.644516129032256,1,1,0,0.3469936754315172,,,1,Minimal,False
Elgeyo Marakwet,2015,6,DS2,52.73,20.548,26.549666666666667,15.526333333333334,68.32133333333333,18.803,0.9213333333333332,10,30,11.023333333333332,0,0,0,-1.0203752618899276,,,1,Minimal,False
Elgeyo Marakwet,2015,7,DS2,46.23,20.50354838709677,27.20451612903226,14.658387096774195,63.19161290322581,20.61516129032258,0.9290322580645162,18,31,12.546129032258063,1,0,0,-0.7766311796138771,,,1,Minimal,False
Elgeyo Marakwet,2015,8,DS2,17.11,21.56935483870968,28.63935483870968,14.81516129032258,56.54322580645161,22.51225806451613,0.9603225806451612,26,31,13.8241935483871,1,0,0,-1.1376269172351807,,,1,Minimal,False
Elgeyo Marakwet,2015,9,DS2,16.12,22.840333333333334,30.232333333333333,15.665666666666668,49.4,23.13733333333333,1.086,24,30,14.566666666666665,1,0,0,-0.6060467193375694,,,1,Minimal,False
Elgeyo Marakwet,2015,10,OND,20.54,22.70709677419355,29.638709677419357,16.416774193548388,53.94935483870968,21.557096774193543,1.305483870967742,25,31,13.221935483870965,1,0,1,1.1281006425982771,,,1,Minimal,False
Elgeyo Marakwet,2015,11,OND,54.02,20.837666666666667,27.13833333333333,15.911666666666664,67.656,20.148000000000003,1.3116666666666668,15,30,11.226666666666668,0,0,1,1.148116006441162,,,1,Minimal,False
Elgeyo Marakwet,2015,12,OND,42.81,20.621290322580645,27.198709677419355,15.014193548387096,64.80032258064516,21.563870967741934,1.3329032258064517,25,31,12.18451612903226,1,0,1,0.2163314641054363,,,1,Minimal,False
Elgeyo Marakwet,2016,1,DS1,22.74,20.97387096774193,27.46548387096774,15.428709677419356,61.11677419354839,20.54774193548387,1.3180645161290323,25,31,12.036774193548386,1,0,0,-1.0800690856044677,,,1,Minimal,False
Elgeyo Marakwet,2016,2,DS1,10.29,22.101034482758617,30.361379310344827,14.62,49.20172413793103,24.102413793103448,1.6017241379310343,25,29,15.741379310344826,1,0,0,-0.9135722336108838,,,1,Minimal,False
Elgeyo Marakwet,2016,3,MAM,10.39,23.871290322580645,31.74322580645161,16.668387096774193,50.37516129032257,25.03903225806452,1.715483870967742,28,31,15.07483870967742,1,1,0,-0.5703522833958018,,,1,Minimal,False
Elgeyo Marakwet,2016,4,MAM,57.17,22.520666666666667,29.26033333333333,17.31433333333333,62.52666666666666,21.09133333333333,1.246,13,30,11.946000000000003,0,1,0,1.1546985639062342,,,1,Minimal,False
Elgeyo Marakwet,2016,5,MAM,51.29,20.93,26.848387096774196,15.871612903225806,67.30419354838709,20.884838709677418,0.9796774193548388,19,31,10.976774193548389,1,1,0,0.4581153211195194,,,1,Minimal,False
Elgeyo Marakwet,2016,6,DS2,73.88,20.24833333333333,26.272,14.806,65.07966666666667,19.874333333333333,0.9276666666666666,19,30,11.465999999999998,1,0,0,1.117777143158266,,,1,Minimal,False
Elgeyo Marakwet,2016,7,DS2,52.8,19.615806451612904,25.50967741935484,14.846129032258066,71.53225806451613,18.514193548387095,0.8593548387096774,13,31,10.663548387096776,0,0,0,-0.5165347319555245,,,1,Minimal,False
